Lat,Long,Date,Speed (m/s),Course,HR,Distance (m)
55.524499523606046,8.340784074295994,2021-10-15T16:09:07+02:00,10.471051216125488,36.60489963016056,178.0,19906.1836189727
55.524580666403885,8.340887623003685,2021-10-15T16:09:08+02:00,10.699393272399902,33.03911741168536,178.0,19895.031331523383
55.52466080989365,8.340980204593867,2021-10-15T16:09:09+02:00,10.699393272399902,31.893605895415007,179.0,19884.36375096071
55.524748620731614,8.341067780734393,2021-10-15T16:09:10+02:00,10.699393272399902,33.31795988455113,179.0,19873.13152865147
55.52483152352805,8.341164490254632,2021-10-15T16:09:11+02:00,10.849863052368164,36.13587737004495,179.0,19862.064007367968
55.52491253979933,8.341271092478452,2021-10-15T16:09:12+02:00,11.241048812866211,36.025207814923235,179.0,19850.808857487937
55.52499814052513,8.341379707183398,2021-10-15T16:09:13+02:00,11.165541648864746,35.89284216390297,177.0,19839.06689380742
55.52508267156804,8.341488886546694,2021-10-15T16:09:14+02:00,11.236985206604004,35.89951184362749,177.0,19827.40034216738
55.525169523419414,8.341602983202112,2021-10-15T16:09:15+02:00,11.165541648864746,36.81058053173174,177.0,19815.34143730795
55.525252531042895,8.34172015323079,2021-10-15T16:09:16+02:00,11.165491104125977,38.72439270698014,177.0,19803.502597761326
55.52533304936444,8.341844052969392,2021-10-15T16:09:17+02:00,11.230257987976074,39.185987136373356,176.0,19791.60374824351
55.52541032016935,8.341961730361795,2021-10-15T16:09:18+02:00,11.230257987976074,38.873799679979584,176.0,19780.235538674955
55.525491245661634,8.342069398411182,2021-10-15T16:09:19+02:00,11.230257987976074,37.49253393922249,176.0,19768.948068871232
55.52556650631203,8.34216421040559,2021-10-15T16:09:20+02:00,10.92903995513916,31.939450125124132,176.0,19758.6495921308
55.52565073503123,8.34224904414994,2021-10-15T16:09:21+02:00,10.586812973022461,31.229591979779293,175.0,19747.84966244226
55.52572869920233,8.34232986515073,2021-10-15T16:09:22+02:00,10.586812973022461,31.147462370104474,175.0,19737.780242443783
55.52580634440201,8.34240912575078,2021-10-15T16:09:23+02:00,10.22845458984375,31.213909865444943,175.0,19727.79115931406
55.525884159829985,8.342484232005669,2021-10-15T16:09:24+02:00,10.22845458984375,31.162413654197632,175.0,19717.91430639927
55.52596616353831,8.342563889128304,2021-10-15T16:09:25+02:00,10.297964096069336,36.01981196547892,175.0,19707.490392591506
55.52604244182649,8.342664991511187,2021-10-15T16:09:26+02:00,10.481890678405762,40.7238793600826,175.0,19696.86565690234
55.5261159728461,8.342780392869601,2021-10-15T16:09:27+02:00,10.887699127197266,40.456627718238344,175.0,19685.905270131407
55.5261887690432,8.342888419489485,2021-10-15T16:09:29+02:00,10.887699127197266,39.694563021972506,175.0,19675.311596480515
55.52626613546406,8.342996000534054,2021-10-15T16:09:29+02:00,10.887699127197266,39.30033816345771,174.0,19664.341216387795
55.52634527532547,8.343117606603496,2021-10-15T16:09:30+02:00,10.892996788024902,43.42643495049491,174.0,19652.653234919526
55.52642045343998,8.343249785532386,2021-10-15T16:09:31+02:00,11.406911849975586,47.643079555358966,174.0,19640.832401442076
